"latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_ti5","frp","daynight","type","Year","Month","Quarter"
53.569534,-0.590055,312.63,0.39,0.59,2020-09-22,"0106","N","VIIRS","n",1,283.75,1.41,"0",3,2020,9,3
53.63316,-0.243341,306.52,0.38,0.59,2020-09-22,"0106","N","VIIRS","n",1,286.06,1.41,"0",2,2020,9,3
53.56398,-0.590348,297.41,0.39,0.59,2020-09-22,"0106","N","VIIRS","n",1,283.18,1.41,"0",3,2020,9,3
53.633316,-0.249227,298.9,0.38,0.59,2020-09-22,"0106","N","VIIRS","n",1,286.85,1.58,"0",2,2020,9,3
53.569664,-0.596372,323.87,0.39,0.59,2020-09-22,"0106","N","VIIRS","n",1,285.84,1.41,"0",3,2020,9,3
53.56411,-0.596738,301.76,0.39,0.59,2020-09-22,"0106","N","VIIRS","n",1,283.83,1.41,"0",3,2020,9,3
53.340378,-1.754593,304.85,0.43,0.62,2020-09-22,"0106","N","VIIRS","n",1,283.4,0.86,"0",2,2020,9,3
53.632484,-0.245226,302.26,0.38,0.59,2020-09-22,"0106","N","VIIRS","n",1,286.25,1.34,"0",2,2020,9,3
51.56216,-3.767684,295.24,0.52,0.67,2020-09-22,"0112","N","VIIRS","n",1,283.18,1.34,"0",2,2020,9,3
51.568428,-3.767578,313.93,0.52,0.67,2020-09-22,"0112","N","VIIRS","n",1,284.63,1.34,"0",2,2020,9,3
53.335503,-1.753077,303.74,0.43,0.62,2020-09-22,"0112","N","VIIRS","n",1,282.61,0.74,"0",0,2020,9,3
51.574699,-3.775243,300.41,0.52,0.67,2020-09-22,"0112","N","VIIRS","n",1,283.68,2.11,"0",2,2020,9,3
51.576042,-3.772343,328.38,0.53,0.42,2020-09-22,"0248","N","VIIRS","n",1,286.22,3.45,"0",2,2020,9,3
53.635181,-0.243583,309.08,0.42,0.45,2020-09-22,"0248","N","VIIRS","n",1,286.7,1.85,"0",2,2020,9,3
53.588097,-0.614965,336.35,0.41,0.45,2020-09-22,"0248","N","VIIRS","n",1,285.16,2.9,"0",3,2020,9,3
54.593956,-1.269868,301.79,0.55,0.43,2020-09-22,"0248","N","VIIRS","n",1,284.11,1.28,"0",0,2020,9,3
53.635494,-0.242271,302.74,0.42,0.45,2020-09-22,"0248","N","VIIRS","n",1,285.89,1.32,"0",2,2020,9,3
51.570713,-3.767108,314.89,0.53,0.42,2020-09-22,"0248","N","VIIRS","n",1,285.21,2.66,"0",2,2020,9,3
53.565586,-0.596589,319.14,0.41,0.45,2020-09-22,"0248","N","VIIRS","n",1,285.53,2.62,"0",2,2020,9,3
53.569435,-0.593904,345.58,0.41,0.45,2020-09-22,"0248","N","VIIRS","n",1,286.03,4.89,"0",3,2020,9,3
51.567032,-3.769238,317.96,0.53,0.42,2020-09-22,"0248","N","VIIRS","n",1,286.18,2.66,"0",2,2020,9,3
53.631607,-0.245028,296.87,0.42,0.45,2020-09-22,"0248","N","VIIRS","n",1,285.42,1.32,"0",2,2020,9,3
51.398415,-3.392169,297.5,0.55,0.43,2020-09-22,"0248","N","VIIRS","n",1,284.13,1.26,"0",2,2020,9,3
50.830502,-1.363919,300.33,0.45,0.47,2020-09-22,"0248","N","VIIRS","n",1,287.33,1.6,"0",2,2020,9,3
51.57769,-3.77972,304.32,0.53,0.42,2020-09-22,"0248","N","VIIRS","n",1,285.51,3.38,"0",2,2020,9,3
51.561695,-3.763985,296.8,0.53,0.42,2020-09-22,"0248","N","VIIRS","n",1,284.39,1.16,"0",2,2020,9,3
52.249451,-2.447728,330.89,0.4,0.37,2020-09-22,"1236","N","VIIRS","n",1,294.44,5.48,"1",0,2020,9,3
53.568497,-0.591555,332.61,0.38,0.36,2020-09-22,"1236","N","VIIRS","n",1,296.41,3.71,"1",2,2020,9,3
53.124264,-0.355242,331.15,0.38,0.36,2020-09-22,"1236","N","VIIRS","n",1,295.21,2.43,"1",0,2020,9,3
53.566769,-0.603,331.59,0.38,0.36,2020-09-22,"1236","N","VIIRS","n",1,296.96,5.03,"1",3,2020,9,3
52.252728,-2.449203,328.46,0.4,0.37,2020-09-22,"1236","N","VIIRS","n",1,294.5,5.48,"1",0,2020,9,3
53.289207,-2.326443,339.06,0.39,0.36,2020-09-22,"1236","N","VIIRS","n",1,292.27,11.95,"1",0,2020,9,3
52.253712,-2.443536,332.03,0.4,0.37,2020-09-22,"1236","N","VIIRS","n",1,295.02,12.59,"1",0,2020,9,3
51.244171,0.486388,329.78,0.38,0.36,2020-09-22,"1236","N","VIIRS","n",1,295.55,2.3,"1",0,2020,9,3
51.94017,-2.233813,327.08,0.39,0.37,2020-09-22,"1236","N","VIIRS","n",1,291.27,1.72,"1",0,2020,9,3
53.564381,-0.595898,346.17,0.38,0.36,2020-09-22,"1236","N","VIIRS","n",1,297.62,7.27,"1",2,2020,9,3
56.003109,-3.689527,313.19,0.38,0.36,2020-09-23,"0230","N","VIIRS","n",1,274.38,1.1,"0",2,2020,9,3
53.563484,-0.598337,302.63,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,278.74,1.03,"0",2,2020,9,3
53.56583,-0.591193,327.15,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,280.4,2.24,"0",0,2020,9,3
53.434658,-1.252529,295.14,0.39,0.36,2020-09-24,"0212","N","VIIRS","n",1,277.57,0.43,"0",0,2020,9,3
53.587425,-0.618191,315.96,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,281.74,2.08,"0",3,2020,9,3
53.454845,-1.317085,330.94,0.39,0.36,2020-09-24,"0212","N","VIIRS","n",1,280.39,2.95,"0",2,2020,9,3
53.569969,-0.59545,321.9,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,281.4,3.15,"0",3,2020,9,3
53.397297,-1.384557,314.27,0.39,0.36,2020-09-24,"0212","N","VIIRS","n",1,280.11,1.83,"0",2,2020,9,3
53.339081,-1.751634,295.14,0.39,0.36,2020-09-24,"0212","N","VIIRS","n",1,263.18,0.38,"0",0,2020,9,3
53.449196,-1.325586,314.56,0.39,0.36,2020-09-24,"0212","N","VIIRS","n",1,279.83,1.56,"0",2,2020,9,3
53.634491,-0.242021,311.46,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,283.43,1.31,"0",2,2020,9,3
53.566727,-0.596894,326.18,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,282.54,3.15,"0",3,2020,9,3
56.008755,-3.680914,295.64,0.43,0.38,2020-09-24,"0212","N","VIIRS","n",1,276.2,0.62,"0",0,2020,9,3
53.58094,-0.621076,297.61,0.38,0.36,2020-09-24,"0212","N","VIIRS","n",1,280.59,0.95,"0",3,2020,9,3
51.567017,-3.770432,299.11,0.69,0.74,2020-09-24,"0354","N","VIIRS","n",1,273.96,3.19,"0",2,2020,9,3
53.567261,-0.600247,331.67,0.41,0.6,2020-09-24,"1342","N","VIIRS","n",1,279.48,6.18,"1",3,2020,9,3
51.397133,-3.397341,302.81,0.52,0.41,2020-09-25,"0154","N","VIIRS","n",1,277.4,1.22,"0",2,2020,9,3
51.564751,-3.770722,299.68,0.53,0.42,2020-09-25,"0154","N","VIIRS","n",1,280.11,2.8,"0",3,2020,9,3
51.568623,-3.769745,302.79,0.53,0.42,2020-09-25,"0154","N","VIIRS","n",1,278.77,3.61,"0",2,2020,9,3
54.649788,-6.680582,337.79,0.44,0.62,2020-09-25,"1142","N","VIIRS","n",1,281.87,3.83,"1",0,2020,9,3
51.573303,-2.968871,328.6,0.42,0.61,2020-09-25,"1142","N","VIIRS","n",1,288.99,2.88,"1",0,2020,9,3
54.650448,-6.682817,344.16,0.48,0.4,2020-09-25,"1324","N","VIIRS","n",1,285.89,6.46,"1",0,2020,9,3
54.649208,-6.68153,338.58,0.48,0.4,2020-09-25,"1324","N","VIIRS","n",1,287,7.99,"1",0,2020,9,3
53.447483,-1.323567,311.98,0.46,0.47,2020-09-26,"0136","N","VIIRS","n",1,277.84,1.26,"0",0,2020,9,3
53.339359,-1.752913,302.88,0.47,0.48,2020-09-26,"0136","N","VIIRS","n",1,278.76,1.39,"0",2,2020,9,3
51.684299,-5.031716,295.38,0.63,0.54,2020-09-26,"0136","N","VIIRS","n",1,283.02,1.25,"0",2,2020,9,3
51.566841,-3.766472,302.08,0.55,0.51,2020-09-26,"0136","N","VIIRS","n",1,279.23,2.08,"0",2,2020,9,3
56.307766,-2.663404,299.22,0.55,0.51,2020-09-26,"0136","N","VIIRS","n",1,276.57,1.33,"0",0,2020,9,3
51.571602,-3.765739,301.13,0.55,0.51,2020-09-26,"0136","N","VIIRS","n",1,277.4,2.08,"0",2,2020,9,3
53.564808,-0.5963,307.78,0.35,0.57,2020-09-26,"0312","N","VIIRS","n",1,275.16,0.8,"0",2,2020,9,3
53.449421,-1.322683,296.29,0.33,0.55,2020-09-26,"0312","N","VIIRS","n",1,276.35,0.69,"0",2,2020,9,3
53.566261,-0.600999,299.74,0.35,0.57,2020-09-26,"0312","N","VIIRS","n",1,273.46,0.8,"0",2,2020,9,3
53.5695,-0.592188,306.31,0.35,0.57,2020-09-26,"0312","N","VIIRS","n",1,273.67,1.17,"0",3,2020,9,3
51.568306,-3.767002,301.27,0.62,0.54,2020-09-26,"0318","N","VIIRS","n",1,278.81,2.08,"0",2,2020,9,3
51.398212,-3.393856,303.68,0.32,0.55,2020-09-26,"0318","N","VIIRS","n",1,278.23,0.65,"0",2,2020,9,3
51.567211,-3.764422,296.18,0.62,0.54,2020-09-26,"0318","N","VIIRS","n",1,279.13,2.28,"0",3,2020,9,3
50.908371,-2.800398,330,0.42,0.37,2020-09-26,"1306","N","VIIRS","n",1,289.6,2.55,"1",0,2020,9,3
51.576588,-3.774215,332.47,0.4,0.37,2020-09-26,"1306","N","VIIRS","n",1,294.08,5.33,"1",2,2020,9,3
51.143982,-3.479402,328.91,0.43,0.62,2020-09-27,"0118","N","VIIRS","n",1,278.75,2.9,"0",0,2020,9,3
51.399578,-3.395147,296.2,0.42,0.45,2020-09-27,"0254","N","VIIRS","n",1,278.09,0.45,"0",2,2020,9,3
51.577599,-3.773859,310.8,0.41,0.45,2020-09-27,"0254","N","VIIRS","n",1,283.6,1.29,"0",2,2020,9,3
53.889282,-2.382391,295.95,0.4,0.44,2020-09-27,"0254","N","VIIRS","n",1,278.44,0.84,"0",2,2020,9,3
51.143356,-3.48624,300.54,0.43,0.46,2020-09-27,"0254","N","VIIRS","n",1,279.42,2.24,"0",0,2020,9,3
51.396034,-3.396982,298.28,0.42,0.45,2020-09-27,"0254","N","VIIRS","n",1,277.34,0.99,"0",0,2020,9,3
51.567177,-3.767514,317.29,0.41,0.45,2020-09-27,"0254","N","VIIRS","n",1,281.08,1.06,"0",2,2020,9,3
51.141968,-3.480539,326.15,0.43,0.46,2020-09-27,"0254","N","VIIRS","n",1,279.92,2.33,"0",0,2020,9,3
51.571056,-3.765116,295.47,0.41,0.45,2020-09-27,"0254","N","VIIRS","n",1,279.45,1.06,"0",2,2020,9,3
51.565952,-3.769041,327.2,0.4,0.37,2020-09-27,"1242","N","VIIRS","n",1,294.09,6.36,"1",2,2020,9,3
51.579075,-3.774885,338.91,0.4,0.37,2020-09-27,"1242","N","VIIRS","n",1,293.4,4.74,"1",2,2020,9,3
50.974285,-4.348534,347.56,0.41,0.37,2020-09-27,"1242","N","VIIRS","n",1,290.95,6.21,"1",0,2020,9,3
54.579224,-1.11304,313.31,0.55,0.68,2020-09-28,"0054","N","VIIRS","n",1,269.99,1.87,"0",0,2020,9,3
57.119976,-2.276619,302.02,0.4,0.37,2020-09-28,"0236","N","VIIRS","n",1,272.84,0.85,"0",0,2020,9,3
53.33783,-1.756671,298.02,0.46,0.39,2020-09-28,"0236","N","VIIRS","n",1,273.03,1.49,"0",2,2020,9,3
51.561584,-3.764159,304.65,0.43,0.38,2020-09-28,"0236","N","VIIRS","n",1,277.68,1.54,"0",2,2020,9,3
51.56953,-3.766809,318.81,0.43,0.38,2020-09-28,"0236","N","VIIRS","n",1,279.07,3.02,"0",2,2020,9,3
51.566151,-3.76851,309.45,0.43,0.38,2020-09-28,"0236","N","VIIRS","n",1,278.83,1.41,"0",3,2020,9,3
52.280704,0.392402,345.64,0.4,0.37,2020-09-28,"1224","N","VIIRS","n",1,289.47,7.61,"1",0,2020,9,3
53.149803,-3.058766,296.58,0.39,0.36,2020-09-29,"0218","N","VIIRS","n",1,278.09,1.01,"0",0,2020,9,3
51.565029,-3.763044,311.9,0.39,0.36,2020-09-29,"0218","N","VIIRS","n",1,284.13,1.34,"0",2,2020,9,3
51.569122,-3.767256,303.35,0.39,0.36,2020-09-29,"0218","N","VIIRS","n",1,280.01,1.02,"0",2,2020,9,3
51.572353,-3.771907,295.82,0.78,0.78,2020-09-29,"0400","N","VIIRS","n",1,281.31,1.55,"0",2,2020,9,3
51.56818,-3.761962,298.02,0.78,0.78,2020-09-29,"0400","N","VIIRS","n",1,281.35,1.55,"0",2,2020,9,3
53.56506,-0.594644,342.91,0.53,0.42,2020-09-29,"1206","N","VIIRS","n",1,293.13,5.98,"1",2,2020,9,3
53.568699,-0.596985,332.02,0.53,0.42,2020-09-29,"1206","N","VIIRS","n",1,292.64,5.02,"1",3,2020,9,3
51.570618,-3.764517,332.98,0.52,0.5,2020-09-29,"1206","N","VIIRS","n",1,292.81,4.32,"1",2,2020,9,3
54.815029,-4.1807,335.15,0.43,0.46,2020-09-29,"1206","N","VIIRS","n",1,287.93,3.75,"1",3,2020,9,3
51.570759,-3.769495,333.45,0.34,0.56,2020-09-29,"1348","N","VIIRS","n",1,290.9,3.79,"1",2,2020,9,3
53.339558,-1.749235,311.87,0.43,0.38,2020-09-30,"0200","N","VIIRS","n",1,278.65,1.93,"0",2,2020,9,3
53.6343,-0.242422,308.32,0.41,0.37,2020-09-30,"0200","N","VIIRS","n",1,284.66,1.54,"0",2,2020,9,3
54.581932,-1.105373,328.86,0.43,0.38,2020-09-30,"0200","N","VIIRS","n",1,281.57,2.36,"0",0,2020,9,3
53.569252,-0.601859,306.17,0.41,0.37,2020-09-30,"0200","N","VIIRS","n",1,278.39,1.03,"0",3,2020,9,3
53.588612,-0.614219,303.02,0.41,0.37,2020-09-30,"0200","N","VIIRS","n",1,282.87,1.01,"0",3,2020,9,3
51.567417,-3.772834,297.69,0.47,0.4,2020-09-30,"0200","N","VIIRS","n",1,272.63,2.14,"0",3,2020,9,3
53.336987,-1.749406,300.95,0.43,0.38,2020-09-30,"0200","N","VIIRS","n",1,276.85,0.58,"0",0,2020,9,3
53.340477,-1.748288,296.13,0.43,0.38,2020-09-30,"0200","N","VIIRS","n",1,277.06,0.58,"0",0,2020,9,3
53.568451,-0.595644,301.28,0.41,0.37,2020-09-30,"0200","N","VIIRS","n",1,278.6,6.18,"0",3,2020,9,3
53.568115,-0.604776,305.42,0.58,0.69,2020-09-30,"0342","N","VIIRS","n",1,276.63,1.99,"0",3,2020,9,3
53.632542,-0.244644,299.11,0.59,0.7,2020-09-30,"0342","N","VIIRS","n",1,279.85,1.27,"0",2,2020,9,3
53.566719,-0.598566,309.11,0.58,0.69,2020-09-30,"0342","N","VIIRS","n",1,277.18,2.69,"0",2,2020,9,3
54.580055,-1.104366,342.9,0.51,0.66,2020-09-30,"0342","N","VIIRS","n",1,275.71,5.15,"0",0,2020,9,3
53.565243,-0.597269,303.59,0.58,0.69,2020-09-30,"0342","N","VIIRS","n",1,277.04,1.4,"0",2,2020,9,3
53.63343,-0.244545,302.79,0.55,0.43,2020-10-01,"0142","N","VIIRS","n",1,284.9,1.92,"0",2,2020,10,4
53.570129,-0.596173,308.66,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,282.43,2.18,"0",3,2020,10,4
53.588276,-0.617918,307.51,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,283.23,2.08,"0",3,2020,10,4
53.566917,-0.605828,301.26,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,281.15,2.18,"0",3,2020,10,4
51.683853,-5.029212,298.8,0.54,0.51,2020-10-01,"0142","N","VIIRS","n",1,284.68,1.61,"0",2,2020,10,4
53.566158,-0.597191,330.84,0.56,0.43,2020-10-01,"0142","N","VIIRS","n",1,283.43,2.18,"0",3,2020,10,4
53.45747,-1.315862,303.13,0.38,0.58,2020-10-01,"0318","N","VIIRS","n",1,279.26,0.71,"0",0,2020,10,4
53.454716,-1.318573,303.62,0.38,0.58,2020-10-01,"0318","N","VIIRS","n",1,279.47,0.83,"0",2,2020,10,4
53.446194,-1.319446,295.4,0.38,0.59,2020-10-01,"0318","N","VIIRS","n",1,279.06,0.53,"0",0,2020,10,4
53.635174,-0.238637,296,0.41,0.6,2020-10-01,"0318","N","VIIRS","n",1,280.89,1.11,"0",2,2020,10,4
51.568043,-3.768984,304.67,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,280.91,0.81,"0",2,2020,10,4
51.569496,-3.77375,299.43,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,280.98,1.46,"0",2,2020,10,4
51.572834,-3.765213,296.08,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,279.51,0.81,"0",2,2020,10,4
51.566597,-3.764222,302.91,0.35,0.57,2020-10-01,"0324","N","VIIRS","n",1,281.14,0.81,"0",2,2020,10,4
53.56546,-0.593219,332.72,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,287.73,2.84,"1",3,2020,10,4
53.569,-0.599961,337.21,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,290.9,2.84,"1",3,2020,10,4
53.5695,-0.594102,330.67,0.39,0.44,2020-10-01,"1312","N","VIIRS","n",1,288.67,2.84,"1",3,2020,10,4
54.10434,-3.183453,300.69,0.37,0.58,2020-10-02,"0124","N","VIIRS","n",1,275.16,0.76,"0",0,2020,10,4
54.580708,-1.108342,308.85,0.61,0.54,2020-10-02,"0124","N","VIIRS","n",1,273.51,1.51,"0",0,2020,10,4
53.568348,-0.604247,310.94,0.53,0.5,2020-10-02,"0300","N","VIIRS","n",1,265.99,1.8,"0",3,2020,10,4
53.634239,-0.249085,295.65,0.55,0.51,2020-10-02,"0300","N","VIIRS","n",1,281.88,2.03,"0",2,2020,10,4
53.632084,-0.241364,301.19,0.55,0.51,2020-10-02,"0300","N","VIIRS","n",1,279.64,1.3,"0",0,2020,10,4
53.566296,-0.596852,297.84,0.53,0.5,2020-10-02,"0300","N","VIIRS","n",1,264.36,0.83,"0",2,2020,10,4
53.568604,-0.597629,310.03,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,281.13,2.1,"0",3,2020,10,4
53.632797,-0.245092,310.74,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,284.81,1.52,"0",2,2020,10,4
53.567501,-0.591666,309.34,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,280.7,1.34,"0",2,2020,10,4
53.565304,-0.599357,328.16,0.41,0.37,2020-10-04,"0224","N","VIIRS","n",1,280.94,2.1,"0",3,2020,10,4
56.096584,-3.304722,351.57,0.5,0.41,2020-10-04,"1212","N","VIIRS","n",1,289.42,9.33,"1",2,2020,10,4
53.566563,-0.594774,336.74,0.47,0.4,2020-10-04,"1212","N","VIIRS","n",1,286.7,6.14,"1",2,2020,10,4
53.570053,-0.596848,326.12,0.47,0.4,2020-10-04,"1212","N","VIIRS","n",1,288.3,3.44,"1",3,2020,10,4
56.100121,-3.307234,344.41,0.5,0.41,2020-10-04,"1212","N","VIIRS","n",1,283.77,9.33,"1",2,2020,10,4
53.56329,-0.598651,328.28,0.54,0.68,2020-10-04,"1354","N","VIIRS","n",1,283.46,3.49,"1",2,2020,10,4
51.398907,-3.396123,297.53,0.42,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.05,0.38,"0",2,2020,10,4
50.771004,-1.668243,304.81,0.39,0.36,2020-10-05,"0206","N","VIIRS","n",1,280.18,0.82,"0",0,2020,10,4
50.774296,-1.667047,323.57,0.39,0.36,2020-10-05,"0206","N","VIIRS","n",1,280.68,1.46,"0",0,2020,10,4
51.572281,-3.76874,298.43,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,279.1,1.24,"0",2,2020,10,4
51.577251,-3.77997,306.27,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.39,1.14,"0",2,2020,10,4
51.568172,-3.763609,303.94,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.65,0.99,"0",2,2020,10,4
51.568821,-3.769854,310.3,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,280.42,1.24,"0",2,2020,10,4
51.572403,-3.768652,297.5,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,279.04,0.99,"0",2,2020,10,4
51.565479,-3.770869,324.63,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,282.9,2.98,"0",3,2020,10,4
51.568069,-3.763691,302.18,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.06,0.49,"0",2,2020,10,4
51.5765,-3.773803,296.6,0.43,0.38,2020-10-05,"0206","N","VIIRS","n",1,281.71,0.58,"0",2,2020,10,4
56.099487,-3.304024,343.7,0.57,0.52,2020-10-05,"1336","N","VIIRS","n",1,281.3,13.66,"1",2,2020,10,4
52.639004,-0.545402,296.24,0.48,0.4,2020-10-06,"0148","N","VIIRS","n",1,280.06,0.65,"0",0,2020,10,4
53.564892,-0.596006,321.91,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,282.39,3.61,"0",2,2020,10,4
50.829609,-1.36387,297.56,0.49,0.4,2020-10-06,"0148","N","VIIRS","n",1,285.92,1.32,"0",2,2020,10,4
53.568623,-0.594912,330.06,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,283.53,4.62,"0",3,2020,10,4
53.63208,-0.247233,302.66,0.49,0.4,2020-10-06,"0148","N","VIIRS","n",1,284.5,1.65,"0",2,2020,10,4
53.586662,-0.62078,299.16,0.5,0.41,2020-10-06,"0148","N","VIIRS","n",1,281.51,0.94,"0",3,2020,10,4
52.640244,-0.545838,296.63,0.48,0.4,2020-10-06,"0148","N","VIIRS","n",1,280.51,0.41,"0",2,2020,10,4
53.631428,-0.243108,300.03,0.46,0.64,2020-10-06,"0324","N","VIIRS","n",1,280.99,1.31,"0",2,2020,10,4
53.449417,-1.325191,308.1,0.53,0.5,2020-10-07,"0130","N","VIIRS","n",1,278.6,1.78,"0",2,2020,10,4
51.576805,-3.774595,309.14,0.32,0.55,2020-10-07,"0130","N","VIIRS","n",1,263.21,0.83,"0",2,2020,10,4
51.56638,-3.770986,302.17,0.32,0.55,2020-10-07,"0130","N","VIIRS","n",1,262.86,1.7,"0",2,2020,10,4
51.571049,-3.764612,297.74,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,277.35,0.71,"0",2,2020,10,4
54.593971,-1.273521,299.95,0.53,0.5,2020-10-07,"0306","N","VIIRS","n",1,280.34,1.14,"0",0,2020,10,4
53.569576,-0.60063,310.47,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,281.01,5.28,"0",3,2020,10,4
51.566727,-3.767637,296.46,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.24,1.4,"0",2,2020,10,4
51.56871,-3.774929,299.51,0.54,0.5,2020-10-07,"0306","N","VIIRS","n",1,278.59,2.37,"0",2,2020,10,4
51.564743,-3.760363,298.99,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.13,1.4,"0",2,2020,10,4
53.565002,-0.597896,305.24,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.99,3.05,"0",2,2020,10,4
53.567493,-0.606307,314.22,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.37,3.05,"0",2,2020,10,4
51.579311,-3.776073,302.38,0.54,0.5,2020-10-07,"0306","N","VIIRS","n",1,279.44,2.31,"0",2,2020,10,4
53.562675,-0.595999,303.09,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,280.21,3.64,"0",2,2020,10,4
53.571968,-0.602578,296.51,0.61,0.53,2020-10-07,"0306","N","VIIRS","n",1,279.9,2.69,"0",3,2020,10,4
50.83049,-1.364599,296.84,0.35,0.57,2020-10-07,"0306","N","VIIRS","n",1,282.82,0.53,"0",2,2020,10,4
50.831089,-1.364873,295.91,0.35,0.57,2020-10-07,"0306","N","VIIRS","n",1,282.98,0.88,"0",2,2020,10,4
51.560421,-3.763392,311.1,0.54,0.51,2020-10-07,"0306","N","VIIRS","n",1,278.37,1.4,"0",2,2020,10,4
53.569954,-0.601816,331.26,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,289.1,6.23,"1",3,2020,10,4
53.566368,-0.60072,345.65,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,291.36,6.23,"1",3,2020,10,4
53.567116,-0.593831,333.97,0.46,0.39,2020-10-07,"1300","N","VIIRS","n",1,290.93,6.23,"1",3,2020,10,4
51.564201,-3.76126,296.39,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,279.32,0.6,"0",2,2020,10,4
51.568512,-3.765393,304.01,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,278.73,2.21,"0",2,2020,10,4
53.566143,-0.593817,316.2,0.44,0.38,2020-10-09,"0230","N","VIIRS","n",1,273.92,1.65,"0",3,2020,10,4
51.682827,-5.029816,299.23,0.39,0.36,2020-10-09,"0230","N","VIIRS","n",1,285.05,1.11,"0",2,2020,10,4
51.577423,-3.772743,301.19,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,280.1,0.79,"0",2,2020,10,4
51.566235,-3.772596,328.09,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,282.37,2.21,"0",2,2020,10,4
51.56879,-3.76448,297.28,0.4,0.37,2020-10-09,"0230","N","VIIRS","n",1,277.67,0.66,"0",2,2020,10,4
53.569538,-0.591897,308.43,0.44,0.38,2020-10-09,"0230","N","VIIRS","n",1,273.49,1.65,"0",3,2020,10,4
53.634594,-0.242944,301.84,0.45,0.39,2020-10-09,"0230","N","VIIRS","n",1,278.73,1.9,"0",2,2020,10,4
56.917328,-2.793973,341.06,0.43,0.38,2020-10-09,"1224","N","VIIRS","n",1,284.68,5.46,"1",0,2020,10,4
55.749344,-2.44237,334.06,0.54,0.68,2020-10-09,"1400","N","VIIRS","n",1,278.08,3.04,"1",0,2020,10,4
56.790535,-2.887708,329.25,0.52,0.67,2020-10-09,"1400","N","VIIRS","n",1,279.19,2.46,"1",0,2020,10,4
50.833954,-1.377174,296.17,0.38,0.36,2020-10-10,"0212","N","VIIRS","n",1,279.91,0.69,"0",0,2020,10,4
51.576851,-3.778899,303.3,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.81,1.75,"0",2,2020,10,4
52.303062,-0.541531,300.99,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,275.66,0.35,"0",0,2020,10,4
51.568607,-3.769843,311.75,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.68,1.41,"0",2,2020,10,4
51.396313,-3.392671,306.1,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,278.24,0.7,"0",0,2020,10,4
51.565269,-3.771027,319.97,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,281.46,2.85,"0",3,2020,10,4
51.571945,-3.768656,302.75,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,278.03,1.41,"0",2,2020,10,4
53.338753,-1.754572,307.49,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,274.52,1.2,"0",2,2020,10,4
51.567818,-3.764133,306.79,0.4,0.37,2020-10-10,"0212","N","VIIRS","n",1,279.84,0.86,"0",2,2020,10,4
51.47953,-3.137721,306.01,0.39,0.36,2020-10-10,"0212","N","VIIRS","n",1,280.71,0.94,"0",3,2020,10,4
